Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
2853,2015-07-08 13:09:18,867.1,3,LoRa,125,SF9,4/5,on,-121,-7,2,0026be0b8603d7424038ff040f2500d7,00,26be,0b86,03d7,25.98 %,45.15654983002541,5.70819207527543,00d7
2850,2015-07-08 13:09:16,868.1,0,LoRa,125,SF12,4/5,on,-121,-12.2,2,0026bf0b8c03d9404038ff040f2500d7,00,26bf,0b8c,03d9,25.2 %,45.15654983002541,5.70819207527543,00d7
2847,2015-07-08 13:09:13,867.7,6,LoRa,125,SF8,4/5,on,-122,-7.8,2,0026be0b7f03da404038ff040f2500d7,00,26be,0b7f,03da,25.2 %,45.15654983002541,5.70819207527543,00d7
2844,2015-07-08 13:09:11,867.3,4,LoRa,125,SF11,4/5,on,-120,-7.2,2,0026bd0b7903d54140390b040f2700d9,00,26bd,0b79,03d5,25.59 %,45.156678576073475,5.708234990624784,00d9
2815,2015-07-08 13:08:44,867.9,7,LoRa,125,SF12,4/5,on,-122,-13.2,2,0026c00b9203d041403923040f2b00dd,00,26c0,0b92,03d0,25.59 %,45.1569360681696,5.708320821323492,00dd
2808,2015-07-08 13:08:38,867.3,4,LoRa,125,SF12,4/5,on,-122,-15.5,2,0026bf0b7f03d54240392f040f2d00e0,00,26bf,0b7f,03d5,25.98 %,45.15706481421766,5.708363736672847,00e0
2802,2015-07-08 13:08:33,868.3,1,LoRa,125,SF11,4/5,on,-120,-12,2,0026bf0b7f03d84140392f040f2d00e0,00,26bf,0b7f,03d8,25.59 %,45.15706481421766,5.708363736672847,00e0
2787,2015-07-08 13:08:19,867.7,6,LoRa,125,SF12,4/5,on,-120,-14.2,2,0026c00b7f03da4240394f040f3000e9,00,26c0,0b7f,03da,25.98 %,45.157408137012496,5.708428109696878,00e9
2781,2015-07-08 13:08:14,868.5,2,LoRa,125,SF11,4/5,on,-121,-11.5,2,0026bd0b7303e44040394f040f3000e9,00,26bd,0b73,03e4,25.2 %,45.157408137012496,5.708428109696878,00e9
2774,2015-07-08 13:08:07,868.1,0,LoRa,125,SF11,4/5,on,-122,-14,2,0026bf0b7303cb3e40395b040f3300e9,00,26bf,0b73,03cb,24.41 %,45.15753688306056,5.708492482720909,00e9
2746,2015-07-08 13:07:42,868.1,0,LoRa,125,SF11,4/5,on,-122,-8.5,2,0026be0b6d03da41403986040f3d00ef,00,26be,0b6d,03da,25.59 %,45.157998223066116,5.70870705946768,00ef
2738,2015-07-08 13:07:35,868.3,1,LoRa,125,SF12,4/5,on,-122,-10.8,2,0026bf0b6d03d941403986040f3d00ef,00,26bf,0b6d,03d9,25.59 %,45.157998223066116,5.70870705946768,00ef
2732,2015-07-08 13:07:30,867.3,4,LoRa,125,SF11,4/5,on,-122,-12.8,2,0026ba0b6003e63e40398e040f3f00ef,00,26ba,0b60,03e6,24.41 %,45.158084053764824,5.708749974817034,00ef
2725,2015-07-08 13:07:23,867.1,3,LoRa,125,SF11,4/5,on,-124,-13.5,2,0026bd0b5403db4240398e040f3f00ef,00,26bd,0b54,03db,25.98 %,45.158084053764824,5.708749974817034,00ef
2719,2015-07-08 13:07:18,867.7,6,LoRa,125,SF10,4/5,on,-121,-11.5,2,0026be0b4703de42403996040f4100ee,00,26be,0b47,03de,25.98 %,45.15816988446353,5.7087928901663885,00ee
2718,2015-07-08 13:07:17,868.3,1,LoRa,125,SF11,4/5,on,-120,-10.8,2,0026be0b3b03d83f403996040f4100ee,00,26be,0b3b,03d8,24.8 %,45.15816988446353,5.7087928901663885,00ee
2717,2015-07-08 13:07:16,868.5,2,LoRa,125,SF12,4/5,on,-120,-10.8,2,0026bf0b4103d93f403996040f4100ee,00,26bf,0b41,03d9,24.8 %,45.15816988446353,5.7087928901663885,00ee
2711,2015-07-08 13:07:11,867.9,7,LoRa,125,SF11,4/5,on,-122,-12,2,0026bd0b3403de424039a0040f4400ea,00,26bd,0b34,03de,25.98 %,45.15827717283692,5.70885726319042,00ea
2710,2015-07-08 13:07:09,868.1,0,LoRa,125,SF12,4/5,on,-122,-10.8,2,0026bd0b3403df404039a0040f4400ea,00,26bd,0b34,03df,25.2 %,45.15827717283692,5.70885726319042,00ea
2703,2015-07-08 13:07:03,867.9,7,LoRa,125,SF12,4/5,on,-121,-8.8,2,0026be0b3403e93e4039aa040f4500e8,00,26be,0b34,03e9,24.41 %,45.158384461210304,5.708878720865097,00e8
2698,2015-07-08 13:06:59,868.3,1,LoRa,125,SF10,4/5,on,-121,-11.8,2,0026bf0b4103ca424039aa040f4500e8,00,26bf,0b41,03ca,25.98 %,45.158384461210304,5.708878720865097,00e8
2697,2015-07-08 13:06:58,867.1,3,LoRa,125,SF11,4/5,on,-121,-11,2,0026bf0b4703da414039aa040f4500e8,00,26bf,0b47,03da,25.59 %,45.158384461210304,5.708878720865097,00e8
2690,2015-07-08 13:06:52,868.3,1,LoRa,125,SF11,4/5,on,-122,-6.5,2,0026bf0b6003d9414039b0040f4500e8,00,26bf,0b60,03d9,25.59 %,45.158448834234335,5.708878720865097,00e8
2689,2015-07-08 13:06:50,867.1,3,LoRa,125,SF12,4/5,on,-121,-5.8,2,0026be0b6d03dd424039b0040f4500e8,00,26be,0b6d,03dd,25.98 %,45.158448834234335,5.708878720865097,00e8
2677,2015-07-08 13:06:40,868.5,2,LoRa,125,SF10,4/5,on,-121,-7.5,2,0026bd0b6003e3414039b1040f4400e8,00,26bd,0b60,03e3,25.59 %,45.15845956307167,5.70885726319042,00e8
2671,2015-07-08 13:06:34,867.9,7,LoRa,125,SF9,4/5,on,-122,-9.2,2,0026be0b5a03df404039b1040f4400e8,00,26be,0b5a,03df,25.2 %,45.15845956307167,5.70885726319042,00e8
2669,2015-07-08 13:06:33,868.5,2,LoRa,125,SF11,4/5,on,-119,-5,2,0026bd0b5a03e3414039b1040f4400e8,00,26bd,0b5a,03e3,25.59 %,45.15845956307167,5.70885726319042,00e8
2662,2015-07-08 13:06:26,868.1,0,LoRa,125,SF11,4/5,on,-121,-8,2,0026b90b5a04033f4039b5040f4500e8,00,26b9,0b5a,0403,24.8 %,45.15850247842103,5.708878720865097,00e8
2661,2015-07-08 13:06:25,867.1,3,LoRa,125,SF12,4/5,on,-121,-7.8,2,0026bd0b5a03e8414039b5040f4500e8,00,26bd,0b5a,03e8,25.59 %,45.15850247842103,5.708878720865097,00e8
2643,2015-07-08 13:06:09,867.7,6,LoRa,125,SF9,4/5,on,-121,-5.8,2,0026bd0b7303ed414039ca040f4900ea,00,26bd,0b73,03ed,25.59 %,45.15872778400514,5.708964551563805,00ea
2636,2015-07-08 13:06:03,867.3,4,LoRa,125,SF9,4/5,on,-122,-5.8,2,0026bd0b7303e8424039ca040f4900ea,00,26bd,0b73,03e8,25.98 %,45.15872778400514,5.708964551563805,00ea
2634,2015-07-08 13:06:01,868.1,0,LoRa,125,SF11,4/5,on,-121,-4.2,2,0026bd0b6d03df424039d8040f4b00ea,00,26bd,0b6d,03df,25.98 %,45.15887798772788,5.709007466913159,00ea
2627,2015-07-08 13:05:55,867.9,7,LoRa,125,SF11,4/5,on,-121,-10.2,2,0026bd0b6003df3f4039d8040f4b00ea,00,26bd,0b60,03df,24.8 %,45.15887798772788,5.709007466913159,00ea
2598,2015-07-08 13:05:28,868.1,0,LoRa,125,SF12,4/5,on,-124,-12.2,2,0026ba0b7303f5424039ee040f5100e7,00,26ba,0b73,03f5,25.98 %,45.159114022149325,5.709136212961222,00e7
2593,2015-07-08 13:05:24,868.5,2,LoRa,125,SF10,4/5,on,-119,-5.8,2,0026bd0b7303e8414039ee040f5100e7,00,26bd,0b73,03e8,25.59 %,45.159114022149325,5.709136212961222,00e7
2591,2015-07-08 13:05:22,867.9,7,LoRa,125,SF12,4/5,on,-122,-6.5,2,0026bd0b7903de424039f1040f4f00e8,00,26bd,0b79,03de,25.98 %,45.15914620866134,5.709093297611868,00e8
2585,2015-07-08 13:05:17,868.5,2,LoRa,125,SF11,4/5,on,-120,-6.8,2,0026ba0b6d03e93f4039f1040f4f00e8,00,26ba,0b6d,03e9,24.8 %,45.15914620866134,5.709093297611868,00e8
2583,2015-07-08 13:05:13,868.3,8,LoRa,250,SF7,4/5,on,-117,-7.5,2,0026ba0b6d03fa424039f1040f4f00e8,00,26ba,0b6d,03fa,25.98 %,45.15914620866134,5.709093297611868,00e8
2578,2015-07-08 13:05:10,868.3,1,LoRa,125,SF11,4/5,on,-116,-7.8,2,0026bf0b6d03da414039fa040f4d00ea,00,26bf,0b6d,03da,25.59 %,45.15924276819739,5.709050382262514,00ea
2577,2015-07-08 13:05:09,867.9,3,LoRa,125,SF12,4/5,on,-121,-2,2,0026bf0b7903dc424039fa040f4d00ea,00,26bf,0b79,03dc,25.98 %,45.15924276819739,5.709050382262514,00ea
2564,2015-07-08 13:04:58,867.3,4,LoRa,125,SF11,4/5,on,-121,-8.8,2,0026c00b6d03c53f403a0b040f5100ea,00,26c0,0b6d,03c5,24.8 %,45.15942515843214,5.709136212961222,00ea
2563,2015-07-08 13:04:57,867.9,7,LoRa,125,SF12,4/5,on,-122,-10.8,2,0026c10b7303c542403a0b040f5100ea,00,26c1,0b73,03c5,25.98 %,45.15942515843214,5.709136212961222,00ea
2549,2015-07-08 13:04:44,867.1,3,LoRa,125,SF12,4/5,on,-122,-7.8,2,0026c10b7f03c340403a1c040f5400eb,00,26c1,0b7f,03c3,25.2 %,45.1596075486669,5.709200585985253,00eb
2543,2015-07-08 13:04:39,867.9,7,LoRa,125,SF11,4/5,on,-122,-10,2,0026c10b7903bb41403a28040f5500ec,00,26c1,0b79,03bb,25.59 %,45.15973629471496,5.70922204365993,00ec
2542,2015-07-08 13:04:38,868.1,0,LoRa,125,SF12,4/5,on,-122,-9.5,2,0026c10b7f03bf40403a28040f5500ec,00,26c1,0b7f,03bf,25.2 %,45.15973629471496,5.70922204365993,00ec
2539,2015-07-08 13:04:35,867.9,7,LoRa,125,SF8,4/5,on,-122,-8.8,2,0026c00b7903c842403a28040f5500ec,00,26c0,0b79,03c8,25.98 %,45.15973629471496,5.70922204365993,00ec
2529,2015-07-08 13:04:26,867.1,3,LoRa,125,SF11,4/5,on,-121,-5.2,2,0026c20b7f03b73e403a35040f5700ee,00,26c2,0b7f,03b7,24.41 %,45.15987576960036,5.7092649590092845,00ee
2523,2015-07-08 13:04:21,867.7,6,LoRa,125,SF10,4/5,on,-120,-9.2,2,0026c30b8603b942403a43040f5800f0,00,26c3,0b86,03b9,25.98 %,45.1600259733231,5.709286416683962,00f0
2522,2015-07-08 13:04:20,868.1,0,LoRa,125,SF11,4/5,on,-120,-5.2,2,0026c10b8603c041403a43040f5800f0,00,26c1,0b86,03c0,25.59 %,45.1600259733231,5.709286416683962,00f0
2519,2015-07-08 13:04:16,867.7,6,LoRa,125,SF7,4/5,on,-121,-8.5,2,0026c30b8603b643403a43040f5800f0,00,26c3,0b86,03b6,26.38 %,45.1600259733231,5.709286416683962,00f0
2518,2015-07-08 13:04:16,868.1,0,LoRa,125,SF8,4/5,on,-122,-8.2,2,0026c30b8603b140403a43040f5800f0,00,26c3,0b86,03b1,25.2 %,45.1600259733231,5.709286416683962,00f0
2517,2015-07-08 13:04:15,867.1,3,LoRa,125,SF9,4/5,on,-124,-10.2,2,0026c10b8603b442403a43040f5800f0,00,26c1,0b86,03b4,25.98 %,45.1600259733231,5.709286416683962,00f0
2515,2015-07-08 13:04:14,867.7,6,LoRa,125,SF11,4/5,on,-122,-11,2,0026c10b8603c041403a43040f5800f0,00,26c1,0b86,03c0,25.59 %,45.1600259733231,5.709286416683962,00f0
2514,2015-07-08 13:04:12,868.1,0,LoRa,125,SF12,4/5,on,-124,-6.8,2,0026c20b8603c140403a50040f5700f2,00,26c2,0b86,03c1,25.2 %,45.1601654482085,5.7092649590092845,00f2
2503,2015-07-08 13:04:02,867.7,6,LoRa,125,SF9,4/5,on,-121,-11.8,2,0026c20b8603ad3e403a50040f5700f2,00,26c2,0b86,03ad,24.41 %,45.1601654482085,5.7092649590092845,00f2
2502,2015-07-08 13:04:02,868.1,0,LoRa,125,SF10,4/5,on,-121,-11,2,0026c30b7f03bc42403a5c040f5700f2,00,26c3,0b7f,03bc,25.98 %,45.160294194256565,5.7092649590092845,00f2
2500,2015-07-08 13:04:00,867.3,4,LoRa,125,SF12,4/5,on,-122,-9.5,2,0026c40b8603b542403a5c040f5700f2,00,26c4,0b86,03b5,25.98 %,45.160294194256565,5.7092649590092845,00f2
2495,2015-07-08 13:03:56,867.9,7,LoRa,125,SF10,4/5,on,-121,-7.5,2,0026c40b7f03ad3f403a5c040f5700f2,00,26c4,0b7f,03ad,24.8 %,45.160294194256565,5.7092649590092845,00f2
2494,2015-07-08 13:03:55,868.1,0,LoRa,125,SF11,4/5,on,-124,-7.2,2,0026c30b7f03af40403a5c040f5700f2,00,26c3,0b7f,03af,25.2 %,45.160294194256565,5.7092649590092845,00f2
2489,2015-07-08 13:03:50,867.1,3,LoRa,125,SF9,4/5,on,-124,-12,2,0026c20b7903b442403a67040f5a00f0,00,26c2,0b79,03b4,25.98 %,45.16041221146729,5.709329332033316,00f0
2488,2015-07-08 13:03:49,867.3,4,LoRa,125,SF10,4/5,on,-122,-9.8,2,0026c30b7f03af43403a67040f5a00f0,00,26c3,0b7f,03af,26.38 %,45.16041221146729,5.709329332033316,00f0
2487,2015-07-08 13:03:48,867.9,7,LoRa,125,SF11,4/5,on,-120,-5.8,2,0026c20b7f03b541403a67040f5a00f0,00,26c2,0b7f,03b5,25.59 %,45.16041221146729,5.709329332033316,00f0
2483,2015-07-08 13:03:44,867.9,7,LoRa,125,SF8,4/5,on,-122,-8.8,2,0026c20b7f03b940403a67040f5a00f0,00,26c2,0b7f,03b9,25.2 %,45.16041221146729,5.709329332033316,00f0
2479,2015-07-08 13:03:41,867.7,6,LoRa,125,SF12,4/5,on,-121,-8,2,0026c20b7f03bb42403a73040f5d00ef,00,26c2,0b7f,03bb,25.98 %,45.16054095751535,5.709393705057347,00ef
2475,2015-07-08 13:03:37,867.7,6,LoRa,125,SF9,4/5,on,-121,-4,2,0026c10b7903bf40403a73040f5d00ef,00,26c1,0b79,03bf,25.2 %,45.16054095751535,5.709393705057347,00ef
2463,2015-07-08 13:03:26,867.9,7,LoRa,125,SF7,4/5,on,-121,-4.8,2,0026c20b7903b942403a7c040f6100ed,00,26c2,0b79,03b9,25.98 %,45.1606375170514,5.7094795357560555,00ed
2459,2015-07-08 13:03:23,867.9,7,LoRa,125,SF11,4/5,on,-121,-3,2,0026c10b7903be3f403a7c040f6100ed,00,26c1,0b79,03be,24.8 %,45.1606375170514,5.7094795357560555,00ed
2458,2015-07-08 13:03:22,868.3,1,LoRa,125,SF12,4/5,on,-120,-6.8,2,0026c20b7903c340403a83040f6500e8,00,26c2,0b79,03c3,25.2 %,45.16071261891277,5.709565366454764,00e8
2455,2015-07-08 13:03:19,867.7,6,LoRa,125,SF8,4/5,on,-121,-7.2,2,0026c20b7303bc41403a83040f6500e8,00,26c2,0b73,03bc,25.59 %,45.16071261891277,5.709565366454764,00e8
2453,2015-07-08 13:03:18,868.5,2,LoRa,125,SF10,4/5,on,-122,-8,2,0026c20b7903c342403a83040f6500e8,00,26c2,0b79,03c3,25.98 %,45.16071261891277,5.709565366454764,00e8
2452,2015-07-08 13:03:17,867.3,4,LoRa,125,SF11,4/5,on,-120,-3.5,2,0026c10b7303bf40403a83040f6500e8,00,26c1,0b73,03bf,25.2 %,45.16071261891277,5.709565366454764,00e8
2451,2015-07-08 13:03:15,867.7,6,LoRa,125,SF12,4/5,on,-124,-6.5,2,0026c10b7903bb41403a83040f6500e8,00,26c1,0b79,03bb,25.59 %,45.16071261891277,5.709565366454764,00e8
2449,2015-07-08 13:03:13,868.5,2,LoRa,125,SF7,4/5,on,-121,-6.8,2,0026c10b7903c042403a83040f6500e8,00,26c1,0b79,03c0,25.98 %,45.16071261891277,5.709565366454764,00e8
2447,2015-07-08 13:03:12,867.9,7,LoRa,125,SF9,4/5,on,-122,-5.5,2,0026c10b7303c641403a83040f6500e8,00,26c1,0b73,03c6,25.59 %,45.16071261891277,5.709565366454764,00e8
2446,2015-07-08 13:03:11,868.1,0,LoRa,125,SF10,4/5,on,-122,-9.2,2,0026c20b7303c240403a95040f6400e7,00,26c2,0b73,03c2,25.2 %,45.16090573798486,5.709543908780087,00e7
2445,2015-07-08 13:03:10,867.1,3,LoRa,125,SF11,4/5,on,-122,-10.8,2,0026c10b7303c340403a95040f6400e7,00,26c1,0b73,03c3,25.2 %,45.16090573798486,5.709543908780087,00e7
2444,2015-07-08 13:03:09,867.3,4,LoRa,125,SF12,4/5,on,-120,-8,2,0026c20b7903c041403a95040f6400e7,00,26c2,0b79,03c0,25.59 %,45.16090573798486,5.709543908780087,00e7
2439,2015-07-08 13:03:05,867.9,7,LoRa,125,SF10,4/5,on,-122,-10,2,0026c20b7303be40403a95040f6400e7,00,26c2,0b73,03be,25.2 %,45.16090573798486,5.709543908780087,00e7
2438,2015-07-08 13:03:04,868.3,1,LoRa,125,SF11,4/5,on,-114,-14.5,2,0026c10b6d03bb42403a95040f6400e7,00,26c1,0b6d,03bb,25.98 %,45.16090573798486,5.709543908780087,00e7
2437,2015-07-08 13:03:03,867.1,3,LoRa,125,SF12,4/5,on,-122,-10,2,0026c00b7f03c13f403aa3040f6500e5,00,26c0,0b7f,03c1,24.8 %,45.1610559417076,5.709565366454764,00e5
2421,2015-07-08 13:02:48,868.5,2,LoRa,125,SF7,4/5,on,-119,-3.8,2,0026c20b7903b940403aa9040f6800df,00,26c2,0b79,03b9,25.2 %,45.16112031473163,5.709629739478795,00df
2419,2015-07-08 13:02:47,867.7,6,LoRa,125,SF9,4/5,on,-121,-12.5,2,0026c00b7903c53f403aa9040f6800df,00,26c0,0b79,03c5,24.8 %,45.16112031473163,5.709629739478795,00df
2418,2015-07-08 13:02:46,868.1,0,LoRa,125,SF10,4/5,on,-124,-10,2,0026c20b7903be3f403aa9040f6800df,00,26c2,0b79,03be,24.8 %,45.16112031473163,5.709629739478795,00df
2417,2015-07-08 13:02:45,868.5,2,LoRa,125,SF11,4/5,on,-121,-5.2,2,0026c10b7903c041403aa9040f6800df,00,26c1,0b79,03c0,25.59 %,45.16112031473163,5.709629739478795,00df
2416,2015-07-08 13:02:44,867.3,4,LoRa,125,SF12,4/5,on,-121,-9,2,0026c20b7903bc3f403aa9040f6800df,00,26c2,0b79,03bc,24.8 %,45.16112031473163,5.709629739478795,00df
2413,2015-07-08 13:02:41,868.5,2,LoRa,125,SF8,4/5,on,-120,-7,2,0026c10b7903bd40403ab2040f6a00dc,00,26c1,0b79,03bd,25.2 %,45.16121687426768,5.709672654828149,00dc
2411,2015-07-08 13:02:40,867.7,6,LoRa,125,SF10,4/5,on,-121,-14.5,2,0026c20b7903c441403ab2040f6a00dc,00,26c2,0b79,03c4,25.59 %,45.16121687426768,5.709672654828149,00dc
2405,2015-07-08 13:02:34,868.5,2,LoRa,125,SF9,4/5,on,-121,-8.2,2,0026c10b7303c33e403ab2040f6a00dc,00,26c1,0b73,03c3,24.41 %,45.16121687426768,5.709672654828149,00dc
2404,2015-07-08 13:02:33,867.3,4,LoRa,125,SF10,4/5,on,-121,-8.2,2,0026c10b7903c13f403ab2040f6a00dc,00,26c1,0b79,03c1,24.8 %,45.16121687426768,5.709672654828149,00dc
2399,2015-07-08 13:02:28,867.9,7,LoRa,125,SF8,4/5,on,-122,-10.8,2,0026c00b7303c33b403ac0040f6d00da,00,26c0,0b73,03c3,23.23 %,45.16136707799042,5.709737027852181,00da
2397,2015-07-08 13:02:27,868.5,2,LoRa,125,SF10,4/5,on,-122,-10,2,0026c20b7903c340403ac0040f6d00da,00,26c2,0b79,03c3,25.2 %,45.16136707799042,5.709737027852181,00da
2396,2015-07-08 13:02:26,867.3,4,LoRa,125,SF11,4/5,on,-120,-6.8,2,0026c00b7303c440403ac0040f6d00da,00,26c0,0b73,03c4,25.2 %,45.16136707799042,5.709737027852181,00da
2395,2015-07-08 13:02:25,867.7,6,LoRa,125,SF12,4/5,on,-121,-13.8,2,0026c10b7903c03f403ac0040f6d00da,00,26c1,0b79,03c0,24.8 %,45.16136707799042,5.709737027852181,00da
2389,2015-07-08 13:02:20,868.5,2,LoRa,125,SF11,4/5,on,-120,-6,2,0026c10b7903bc3f403acf040f6f00d9,00,26c1,0b79,03bc,24.8 %,45.1615280105505,5.709779943201535,00d9
2388,2015-07-08 13:02:19,867.3,4,LoRa,125,SF12,4/5,on,-124,-7.2,2,0026c20b7903c03f403acf040f6f00d9,00,26c2,0b79,03c0,24.8 %,45.1615280105505,5.709779943201535,00d9
2385,2015-07-08 13:02:16,868.5,2,LoRa,125,SF8,4/5,on,-120,-6.8,2,0026c10b7903c03f403acf040f6f00d9,00,26c1,0b79,03c0,24.8 %,45.1615280105505,5.709779943201535,00d9
2384,2015-07-08 13:02:15,867.3,4,LoRa,125,SF9,4/5,on,-121,-11.5,2,0026c10b7903ca3f403acf040f6f00d9,00,26c1,0b79,03ca,24.8 %,45.1615280105505,5.709779943201535,00d9
2383,2015-07-08 13:02:14,867.7,6,LoRa,125,SF10,4/5,on,-121,-12,2,0026c10b7303c540403acf040f6f00d9,00,26c1,0b73,03c5,25.2 %,45.1615280105505,5.709779943201535,00d9
2382,2015-07-08 13:02:14,868.1,0,LoRa,125,SF11,4/5,on,-122,-14.5,2,0026c00b7303c63e403acf040f6f00d9,00,26c0,0b73,03c6,24.41 %,45.1615280105505,5.709779943201535,00d9
2378,2015-07-08 13:02:09,868.1,0,LoRa,125,SF8,4/5,on,-122,-10.5,2,0026c10b7303ca3f403ada040f7000d8,00,26c1,0b73,03ca,24.8 %,45.16164602776122,5.709801400876212,00d8
2374,2015-07-08 13:02:06,868.1,0,LoRa,125,SF12,4/5,on,-122,-10,2,0026c30b7903b63e403ada040f7000d8,00,26c3,0b79,03b6,24.41 %,45.16164602776122,5.709801400876212,00d8
2367,2015-07-08 13:02:00,867.9,7,LoRa,125,SF12,4/5,on,-124,-12,2,0026c20b7f03bb3f403ae6040f7100d5,00,26c2,0b7f,03bb,24.8 %,45.161774773809285,5.709822858550889,00d5
2362,2015-07-08 13:01:55,868.1,0,LoRa,125,SF10,4/5,on,-124,-8.5,2,0026bf0b7903df3f403ae6040f7100d5,00,26bf,0b79,03df,24.8 %,45.161774773809285,5.709822858550889,00d5
2361,2015-07-08 13:01:55,868.5,2,LoRa,125,SF11,4/5,on,-121,-14.2,2,0026be0b7903cf3f403ae6040f7100d5,00,26be,0b79,03cf,24.8 %,45.161774773809285,5.709822858550889,00d5
2353,2015-07-08 13:01:47,867.1,3,LoRa,125,SF12,4/5,on,-121,-13.2,2,0026c00b7f03ca40403af1040f7200d6,00,26c0,0b7f,03ca,25.2 %,45.16189279102001,5.709844316225566,00d6
2347,2015-07-08 13:01:42,868.6,7,LoRa,125,SF11,4/5,on,-122,-14.8,2,0026bf0b7903c43f403aff040f7200d8,00,26bf,0b79,03c4,24.8 %,45.16204299474275,5.709844316225566,00d8
2346,2015-07-08 13:01:41,868.3,1,LoRa,125,SF12,4/5,on,-121,-14.5,2,0026c30b8603b93f403aff040f7200d8,00,26c3,0b86,03b9,24.8 %,45.16204299474275,5.709844316225566,00d8
2343,2015-07-08 13:01:38,867.7,6,LoRa,125,SF8,4/5,on,-122,-9.8,2,0026c20b7903bb40403aff040f7200d8,00,26c2,0b79,03bb,25.2 %,45.16204299474275,5.709844316225566,00d8
2342,2015-07-08 13:01:37,868.1,0,LoRa,125,SF9,4/5,on,-121,-8.5,2,0026c20b7903ad41403aff040f7200d8,00,26c2,0b79,03ad,25.59 %,45.16204299474275,5.709844316225566,00d8
2340,2015-07-08 13:01:36,867.3,4,LoRa,125,SF11,4/5,on,-122,-14.2,2,0026c20b7903af40403aff040f7200d8,00,26c2,0b79,03af,25.2 %,45.16204299474275,5.709844316225566,00d8
2339,2015-07-08 13:01:34,867.9,7,LoRa,125,SF12,4/5,on,-122,-12.8,2,0026c30b8603b23d403aff040f7200d8,00,26c3,0b86,03b2,24.02 %,45.16204299474275,5.709844316225566,00d8
2335,2015-07-08 13:01:31,867.7,6,LoRa,125,SF9,4/5,on,-122,-8.2,2,0026c10b7903b93f403b0a040f7600db,00,26c1,0b79,03b9,24.8 %,45.16216101195347,5.7099301469242745,00db
2333,2015-07-08 13:01:29,868.5,2,LoRa,125,SF11,4/5,on,-122,-9,2,0026c20b7903c141403b0a040f7600db,00,26c2,0b79,03c1,25.59 %,45.16216101195347,5.7099301469242745,00db
2327,2015-07-08 13:01:24,867.7,6,LoRa,125,SF10,4/5,on,-121,-11,2,0026c30b7903b53e403b0a040f7600db,00,26c3,0b79,03b5,24.41 %,45.16216101195347,5.7099301469242745,00db
2325,2015-07-08 13:01:22,867.25,3,LoRa,125,SF12,4/5,on,-122,-10.5,2,0026c20b7f03b73f403b14040f7900da,00,26c2,0b7f,03b7,24.8 %,45.16226830032686,5.709994519948306,00da
2319,2015-07-08 13:01:17,867.5,7,LoRa,125,SF11,4/5,on,-124,-10.2,2,0026c20b7903bb40403b14040f7900da,00,26c2,0b79,03bb,25.2 %,45.16226830032686,5.709994519948306,00da
2313,2015-07-08 13:01:11,867.1,3,LoRa,125,SF10,4/5,on,-122,-9.5,2,0026c20b7f03bc40403b1f040f7b00d9,00,26c2,0b7f,03bc,25.2 %,45.16238631753758,5.71003743529766,00d9
2311,2015-07-08 13:01:09,867.5,7,LoRa,125,SF12,4/5,on,-122,-12.2,2,0026c20b7f03b73e403b1f040f7b00d9,00,26c2,0b7f,03b7,24.41 %,45.16238631753758,5.71003743529766,00d9
2305,2015-07-08 13:01:04,868.6,3,LoRa,125,SF11,4/5,on,-122,-14.2,2,0026c10b7903c63e403b1f040f7b00d9,00,26c1,0b79,03c6,24.41 %,45.16238631753758,5.71003743529766,00d9
2297,2015-07-08 13:00:56,868.5,2,LoRa,125,SF12,4/5,on,-119,-8.5,2,0026c40b7f03ae40403b27040f7d00da,00,26c4,0b7f,03ae,25.2 %,45.16247214823629,5.710080350647014,00da
2293,2015-07-08 13:00:53,868.5,2,LoRa,125,SF9,4/5,on,-121,-9.2,2,0026c20b7903b63d403b27040f7d00da,00,26c2,0b79,03b6,24.02 %,45.16247214823629,5.710080350647014,00da
2292,2015-07-08 13:00:52,867.3,4,LoRa,125,SF10,4/5,on,-121,-11.2,2,0026c30b7903ac3d403b27040f7d00da,00,26c3,0b79,03ac,24.02 %,45.16247214823629,5.710080350647014,00da
2291,2015-07-08 13:00:51,867.9,7,LoRa,125,SF11,4/5,on,-124,-15.2,2,0026c30b7903ad3e403b37040f7a00d5,00,26c3,0b79,03ad,24.41 %,45.16264380963371,5.710015977622983,00d5
2286,2015-07-08 13:00:47,868.1,0,LoRa,125,SF9,4/5,on,-122,-11.2,2,0026c30b7f03b541403b37040f7a00d5,00,26c3,0b7f,03b5,25.59 %,45.16264380963371,5.710015977622983,00d5
2285,2015-07-08 13:00:46,868.5,2,LoRa,125,SF10,4/5,on,-122,-6.8,2,0026c30b7903b43f403b37040f7a00d5,00,26c3,0b79,03b4,24.8 %,45.16264380963371,5.710015977622983,00d5
2283,2015-07-08 13:00:44,867.7,6,LoRa,125,SF12,4/5,on,-120,-4.2,2,0026c30b7f03af3e403b37040f7a00d5,00,26c3,0b7f,03af,24.41 %,45.16264380963371,5.710015977622983,00d5
